Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones,,,,
102255363,Piso en Calle de las Eras 10,Piso,"Vivienda totalmente exterior muy luminosa soleada y con unas vistas magníficas. Tiene un amplio salón independiente con una gran terraza dos dormitorios dobles y uno individual. La cocina está completamente amueblada con electrodomésticos tiene una galería cerrada con unas maravillosas vistas consta también de baño completo y aseo. La vivienda tiene ascensor que llega hasta la planta sótano donde está el garaje y el trastero. La vivienda está reformada y muy bien cuidado. Visítela llamando al.",883870932,Calle de las Eras 10,189000,3
99794045,Piso en Calle de Francisco Javier Martin Abril 3,Piso,"Se vende amplia vivienda de 110 m2 muy próxima a Plaza de España y Plaza de la Universidad. Espectacular salón con 5 ventanales a la calle cocina independiente amueblada amplio dormitorio con baño en suite y otros dos dormitorios uno con salida a galería cerrada y otro baño con ducha de hidromasaje. La vivienda se completa con cuarto para lavadora y plaza de garaje en el sótano del edificio. Una vivienda muy luminosa con buenas calidades y a un paso de todo ¡No deje de visitarla!",883870932,Calle de Francisco Javier Martin Abril 3,370000,3
101021486,Piso en Calle Manuel Azaña 28,Piso,"Te gustaría vivir en Parquesol? Estás buscando un PISO espacioso de 3 HABITACIONES? Tenemos lo que buscas! En Remax Pisuerga desde 1998 en Valladolid te ofrecemos una ESPECTACULAR vivienda en la mejor zona de PARQUESOL. Parquesol se ha convertido en uno de los barrios más demandados actualmente debido a la buena comunicación y cercanía a cualquier punto de la ciudad así como la gran cantidad de servicios que ofrece a sus vecinos. La VIVIENDA tiene una ubicación inmejorable ya que está en una de las calles principales de la zona al lado de comercios bancos supermercados paradas de autobús y todos los servicios que puedas necesitar en tu día a día. El Edificio Monterrey dispone de ZONAS COMUNES donde podrás disfrutar de PISCINA con baños y vestuarios con duchas PISTAS DEPORTIVAS y PARQUE INFANTIL todo ello rodeado de JARDINES y zonas verdes. La urbanización cuenta con CONSERJE. Si todo lo que te he contado hasta ahora te ha gustado sigue leyendo TE VA A ENCANTAR! El piso tiene una cómoda distribución con amplias estancias y mucha luz. Cuenta con un gran ARMARIO EMPOTRADO forrado y vestido en el pasillo que resulta muy práctico para guardar ropa de abrigo y calzado. Una de las habitaciones se encuentra cerca de la entrada algo muy útil si necesitas un despacho para trabajar desde casa. Es muy luminoso y cuenta con armario empotrado listo para guardar lo que necesites. El DORMITORIO PRINCIPAL tiene un gran ventanal con orientación Sur. Es muy soleado y con vistas despejadas. Dispone de un espacioso BAÑO en suite. Tiene BAÑERA con mampara de cristal y lavabo con encimera de piedra. La tercera habitación se ha convertido en un práctico VESTIDOR donde se han instalado armarios y estanterías con gran capacidad. Todos ellos vestidos y forrados. El piso cuenta con otro BAÑO reformado por completo recientemente. Dispone de una amplia DUCHA con MAMPARA de cristal un moderno mueble con espejo y radiador TOALLERO eléctrico. La COCINA es amplia y tiene mucha luz natural. Está equipada con muebles y electrodomésticos. En el centro tiene una moderna isla con almacenamiento y banquetas altas muy cómoda para usarla tanto como mesa como para zona de trabajo. El SALON de la casa destaca por su tamaño su distribución y por su gran VENTANAL con persiana MOTORIZA desde donde se puede disfrutar de unas espectaculares vistas abiertas a la ciudad y a las zonas comunes de la urbanización. Debido a su orientación SUR cuenta con gran cantidad de sol y luz. El SUELO de la casa es de PARQUET excepto en cocina y baños que es porcelánico. Todas las paredes son lisas. Dispone de SERVICIOS CENTRALES con contadores individuales tanto de calefacción como de agua caliente. El PISO está en perfecto estado para entrar a vivir.  En el precio se INCLUYEN un gran TRASTERO con estanterías y altillo y una amplia PLAZA DE GARAJE muy cómoda ya que se encuentra frente al ascensor. Además si lo necesitas tienes la posibilidad de adquirir otra PLAZA DE GARAJE contigua. Te informamos de su precio de compra. Si necesitas financiación nosotros te ayudamos a conseguir las mejores condiciones en tu hipoteca. No esperes más para verlo! Llámanos y te lo enseñamos encantados.",883870992,Calle Manuel Azaña 28,225000,3
100896065,Piso en Paseo de Zorrilla,Piso,"A&M les presenta magnífico piso situado al principio del Paseo Zorrilla enfrente del Campo Grande. Con una superficie de 130 m² se distribuye en amplio salón-comedor cocina tres dormitorios baño y aseo. El salón da acceso a una terraza con muy buenas vistas. Totalmente exterior. Muy luminoso. Adjuntamos en el anuncio infografías de cómo quedaría reformado. Le invitamos a visitarlo!",883870461,Paseo de Zorrilla,269000,3
101732030,Piso en Puente del Poniente,Piso,"A&M Consultora Inmobiliaria les presenta espectacular piso en Plaza de Poniente con una terraza de 90m2 Vivienda de  200m2 útiles apróx. distribuidos en gran salón comedor 7 habitaciones 4 baños con muchas posibilidades de reforma dos puertas de entrada exterior.   Calefacción central y conserje.   Cuenta con una altura y ubicación excelente en pleno centro de la ciudad con vistas a Plaza de Poniente y zona de San benito. No lo dudes vistalo.!",883870461,Puente del Poniente,720000,7
102223600,Piso en Calle Gavilla,Piso,"A&M Consultora Inmobiliaria les presenta magnífico piso en la calle Gavilla en el barrio de Huerta del Rey en Valladolid. Muy amplio y bien distribuido dispone de cinco dormitorios tres cuartos de baño uno de ellos con plato de ducha espléndido salón-comedor cocina amueblada con galería y plaza de garaje en el mismo edificio. Doble ventana exterior de aluminio e interior de PVC. Armarios empotrados. Portal adaptado a personas con minusvalía. Muy próximo al centro de Valladolid y bien comunicado con autobuses con toda la ciudad. Visítelo sin compromiso!",883870461,Calle Gavilla,230000,5
101295289,Piso en Plaza del Poniente,Piso,"RE/MAX OLID te presenta este fantástico piso en PLAZA PONIENTE ¿Estas buscando piso en el centro de Valladolid? ¿Te gustaría vivir en la Plaza del Poniente? ¿En un piso reformado? ¿Con unas vistas envidiables? ¿Con tres habitaciones? ¿Cocina en cuadrado? ¿Con bañera de hidromasaje? ¿Con armarios empotrados? ¿Con calefacción central? ¿Portero en la comunidad? ¿Cerca de colegios? ¿Y de universidades? ¿Con supermercados y tiendas de proximidad donde poder comprar? ¿Cerca de parques y jardines donde poder pasear hacer ejercicio o disfrutar de los peques? La comunidad acaba de pasar la I. T. E y cuenta con caldera de calefacción central renovada. Además no existen derramas pendientes ni previstas. Por si fuera poco la mayoría de vecinos son propietarios por lo que el ambiente de tranquilidad que se respira en la comunidad es excepcional. Estoy seguro de que no ves el momento de hacer una visita y comprobar con tus propios ojos las características de este PISAZO. SI piensas que este es el HOGAR que tu familia necesita no esperes y.. . ¡LLÁMAME!",883870387,Plaza del Poniente,269870,3
101563473,Piso en Torrecilla 24,Piso,"Piso muy mejorado buena altura tres dormitorios dos de ellos con armarios empotrados salon exterior a la misma calle cocina amueblada y baño. Cuenta con trastero Opción de compra de garaje en el  sótano del mismo edificio.  La calefaccion es central con contador individual.  la ocasion de vivir en pleno centro con todo tipo de servicios muy próximo al Hospital Clinico colegios supermercados farmaccias etc. Ideal para poder tener tu primera vivienda o una opción realmente interesante para invertir y rentabilizar la inversión poniéndola en alquiler.",883870257,TORRECILLA 24,168000,3
101765812,Piso en Calle Embajadores,Piso,"A&M Consultora Inmobiliaria les presenta bonito piso en la calle Embajadores de Valladolid. Totalmente reformado dispone de salón-comedor tres dormitorios un cuarto de baño con plato de ducha mampara y ventana y cocina. Cuenta con una galería cerrada. Ventanas oscilobatientes. Muy buenas calidades. El edificio en donde se encuentra el piso dispone de ascensor y el portal está adaptado a personas con minusvalía. Le invitamos a visitarlo!",883870461,Calle Embajadores,79500,3
100344323,Piso en Calle de Acibelas 3,Piso,"En la calle Acibelas junto a la calle Panaderos y Labradores y muy cercano a calle Mantería encontramos esta vivienda que se encuentra para reformar y se divide en dos dormitorios salón comedor cocina dos terrazas cubiertas y un cuarto de baño.  La calefacción es individual mediante caldera de Gas Natural. Es un segundo de altura con ascensor con muchísima claridad y tranquilidad ya que da a patio de manzana. Está para reformar pero cuenta con muchísimas posibilidades ya que se le pueden unir las dos galerías para poder ampliar espacios. Cuenta además con una gran distribución ya que es prácticamente un rectángulo sin apenas pasillo. Zona con todo tipo de servicios alrededor con la comodidad del centro pero en un entorno muy tranquilo. Ideal como primera vivienda o como inversión!",883870257,Calle de Acibelas 3,105000,2
